*HASH_VALUE	title_id	name	women_name
_E8C8B4A11DB87494	gn_bandit_hiddensource_1	Spoilers	
_85BF1D09DBA72848	gn_bandit_hiddensource_2	Hell Raisers	
_E6EF550D9193AC4F	gn_bandit_hiddensource_3	Jena's Cuss	
_B1BE56506C2069A3	gn_bandit_imperialdunes_1	Eye of the Dragon	
_44DEA9CFA8D93016	gn_bandit_imperialdunes_2	Dune Stalkers	
_88BEC9E2E8CBF0D2	gn_bandit_imperialdunes_3	Pyr Crushers	
_3DE9C1DF93DB6519	gn_bandit_imperialdunes_4	Pagans of Pyr	
_447BD4C0CA6F2519	gn_bandit_knollofdissent_1	Border Raiders	
_1D51A486CADEE1D6	gn_bandit_knollofdissent_2	Casters of Dissent	
_712BF97BC66E45FC	gn_bandit_knollofdissent_3	Highcliff Riders	
_898B54126C39B32A	gn_bandit_knollofdissent_4	Cutthroats	
_29BD64056C2984B5	gn_bandit_knollofdissent_5	Thrashers	
_05FB700F2D189428	gn_bandit_knollofdissent_6	Firebooters	
_B8DE2964BE3FF51F	gn_bandit_knotofdementia_1	Browbeat Brothers	
_42ACE4BE27449922	gn_bandit_knotofdementia_2	Zora's Thorn	
_02BC600EFBFB7517	gn_bandit_knotofdementia_3	Zora Springers	
_454C6873F12F95FB	gn_bandit_lagoonsofloria_1	Swamp Slouchers	
_7E7CD4CDE8FFC503	gn_bandit_lagoonsofloria_2	Lagoon Fylers	
_B8678CD4C57EC104	gn_bandit_lagoonsofloria_3	Diller's Mates	
_414B940EA0D4D4A9	gn_bandit_lagoonsofloria_4	Mire Mates	
_BBA94714E89F8D11	gn_bandit_lagoonsofloria_5	Damning Dames	
_5A81286630BAA17F	gn_bandit_lagoonsofloria_6	Seven Swords of Sin	
_853D39269E827D01	gn_bandit_libertylake_1	Liberty Pirates	
_C33DD9A4BBCC0DF2	gn_bandit_libertylake_2	Cristabell Skinners	
_C48B0C2CE3A27DFE	gn_bandit_libertylake_3	Friends of Fury	
_859D151821D34719	gn_bandit_maidengrove_1	Shadow Bandits	
_C4AD4D23E4F514C2	gn_bandit_maidengrove_2	Plain Scourers	
_954E7508A1E5847B	gn_bandit_maidengrove_3	Lake Loafers	
_77B82012736F81FF	gn_bandit_majesticgarden_1	Wrath of Natae	
_BFCDA06D471A1814	gn_bandit_majesticgarden_2	Turn of the Tide	
_BBB90F16F55F3528	gn_bandit_majesticgarden_3	Davae's Clutch	
_3DDBA036073F4510	gn_bandit_majesticgarden_4	Avalae Charmers	
_7D2BA0C38A701116	gn_bandit_majesticgarden_5	Border Blights	
_A67AE5E00EB6D4A6	gn_bandit_nexus_1	Rebels of the West	
_66C7F870257908B4	gn_bandit_nexus_2	Highwatchers	
_AA4738F5A1D50CB5	gn_bandit_nexus_3	Nexus Stranglers	
_F24DB97A15FAC4C1	gn_bandit_nexus_4	Casters of the Knot	
_395EDDB991CA791B	gn_bandit_oflovaksoasis_1	Dragon Breath	
_3AADF5CA915BA516	gn_bandit_oflovaksoasis_2	Shadow Riders	
_E95EAA4E7B4091E8	gn_bandit_oflovaksoasis_3	Dragonfire Angels	
_7EED459A7E214513	gn_bandit_oflovaksoasis_4	Hothead Hackers	
_097D11F65653A92A	gn_bandit_outlawcanyon_1	Canyon Outlaws	
_C50D79A49C6E5D25	gn_bandit_outlawcanyon_2	Fighting Flames	
_2B075DF25CA7DCA5	gn_bandit_outlawcanyon_3	Buccaneers	
_80AF15F78A007C0B	gn_bandit_sawdustmines_1	Vinni's Rapiers	
_80FE55F21BB920D0	gn_bandit_sawdustmines_2	Bone Breakers	
_1A275BDD3C0FFD72	gn_bandit_sawdustmines_3	Bandits of the Wooded Dunes	
_2D263E7D7E7B50E1	gn_bandit_the_abyss_of_ichor_1	Death Mongers	
_DBF5AE38007CE076	gn_bandit_the_abyss_of_ichor_2	Slayers of Ichor	
_DD01CFF581BFE161	gn_bandit_the_abyss_of_ichor_3	Sentinels of the Sap	
_3EC02929A45C68F9	gn_bandit_the_abyss_of_ichor_4	Marauders	
_07960A91C4FC90AA	gn_bandit_the_elusive_forest_1	Flaxen Fiends	
_74EF4296893C44CC	gn_bandit_the_elusive_forest_2	Brown Braves	
_74EF2D8D450C48D1	gn_bandit_the_elusive_forest_3	Green Grief	
_D933A2426C500E77	gn_bandit_the_land_of_continuty_1	Shadow Zoners	
_8A6C2BBB9371E25E	gn_bandit_the_land_of_continuty_2	Prime Root Princes	
_60F36E2D6CBF1A71	gn_bandit_the_land_of_continuty_3	Cavern Cranks	
_D9347E2F6CBF417B	gn_bandit_the_land_of_continuty_4	Dragon Dudes	
_9EF3BA7F1956AA6C	gn_bandit_the_land_of_continuty_5	Diehard Ditchers	
_3EDC0515DC1061F9	gn_bandit_the_sunken_city_1	Soul Sisters	
_E1EC2927EF5A9486	gn_bandit_the_sunken_city_2	Rattlers	
_73C7FD302E5131EF	gn_bandit_the_sunken_city_3	Ripping Jaks	
_3B80A1980BEF5003	gn_bandit_the_sunken_city_4	Loving Goo-drops	
_001E69F6F50F5505	gn_bandit_the_trench_of_trials_1	Blasters	
_96D47E8F0D24E671	gn_bandit_the_trench_of_trials_2	Highland Heathens	
_1A94661692153A64	gn_bandit_the_trench_of_trials_3	Bigmount Bandits	
_49451A6B8CA7FE5F	gn_bandit_the_under_spring_1	Underspring Lynchers	
_1D8FD191C4D07DBF	gn_bandit_the_under_spring_2	Cooky's Cranks	
_295A1A8605213D00	gn_bandit_the_under_spring_3	Spooky Stavons	
_32AEF51BA88A9CFF	gn_bandit_the_under_spring_4	Silencers	
_BC6DED7F3D618DAE	gn_bandit_the_windy_gate_1	Heartbreak Babes	
_3CC6DD543131A9BB	gn_bandit_the_windy_gate_2	Windy Gate Wipers	
_C21EA03BC6F025F9	gn_bandit_the_windy_gate_3	Spirit Catchers	
_DA589CB42947D47D	gn_bandit_thefount_1	Prakkers	
_96A58730EEE9A872	gn_bandit_thefount_2	Fount Gaffers	
_F1060D99053850E3	gn_bandit_thefount_3	Flibusters of the Fount	
_C7FFA120E9487C64	gn_bandit_thefount_4	Liberty Rangers	
_46631112F45E8D85	gn_bandit_thesavagedunes_1	Wicked of the Woods	
_7B8DE82EC87E6524	gn_bandit_thesavagedunes_2	Savage Slashers	
_FC3C24DFDBAF8D0E	gn_bandit_thesavagedunes_3	Canal Daggers	
_7E04E081859F25C4	gn_bandit_thesavagedunes_4	Thieves of Thesos	
_5660570DDCB1FE6F	gn_bandit_thescorchedcorridor_1	Underground Slicers	
_1B34DAA9C1191008	gn_bandit_thescorchedcorridor_2	Tunnel Hounds	
_9C85EA7E293CE28C	gn_bandit_thescorchedcorridor_3	Alleyway Strays	
_207C211BE8E86C54	gn_bandit_thevoid_1	Underwood Rebels	
_9F6638B16165E4A1	gn_bandit_thevoid_2	Goo Grapplers	
_E4A80110294A810D	gn_bandit_thevoid_3	Villains of the Void	
_59F7589C95EAA096	gn_bandit_upperbog_1	Sap Rakers	
_185774C1A71AF07E	gn_bandit_upperbog_2	Bushwhacks	
_14435826A9D9F893	gn_bandit_upperbog_3	Stalia Rovers	
_B2404D2220669C88	gn_bandit_windsofmuse_1	Muse Tumblers	
_4350251BA0B61854	gn_bandit_windsofmuse_2	Cliff Tanners	
_D650811B61269C81	gn_bandit_windsofmuse_3	Muse Muggers	
_04B29E80817EAD6C	gn_bandit_windsofmuse_4	Wicked Winds of the West	
_974EBE71857F49AB	gn_class_apprentice_trader	Apprentice Trader	
_0FFBE24C1B17562E	gn_class_arcane_apprentice	Senior Elite Magician	
_1DB612296E4B0E7A	gn_class_arcane_master	Veteran Elite Magician	
_7BE6B973CA02D906	gn_class_archery_lord	Veteran Strong Shooter	
_AD3FF465C4B1B9B1	gn_class_archery_master	Senior Strong Shooter	
_BF35F2474E2FA8CA	gn_class_archery_recruit	Young Strong Shooter	
_05BE38C86D31411B	gn_class_assassin	Young Powerful Shooter	
_A666A89D6CEB5CB6	gn_class_bodyguard	Escort	
_449DB905FE446315	gn_class_bowmen	Young Regular Shooter	
_680D09761B791F2F	gn_class_captain	Senior Master Warrior	
_1C34927CC4BCC4BC	gn_class_charm_adept	Young Powerful Magician	
_1B641E863959B414	gn_class_charm_expert	Senior Powerful Magician	
_6EFAA6800280817F	gn_class_cleric	Veteran Elite Healer	
_40FEA1C52B2C3D1F	gn_class_conjurer	Veteran Strong Magician	
_6C880A670543357B	gn_class_conscript	Young Regular Warrior	
_FB6632F5443E62D8	gn_class_cure_adept	Young Master Healer	
_61183C6503FFD960	gn_class_cure_expert	Veteran Master Healer	
_7FB6706CBE4120F2	gn_class_cure_master	Senior Master Healer	
_BE3E17C1E5AF781E	gn_class_elite	Young Elite Warrior	
_C16D0E8E440040D5	gn_class_executionner	Senior Powerful Shooter	
_C88D38E8BDFB5B0C	gn_class_expert	Senior Elite Warrior	
_810C44A8689F7522	gn_class_fighter	Senior Powerful Warrior	
_2607968AB1F9A49C	gn_class_forager	Harvester	
_AC5AE7D73951AFFB	gn_class_healing_apprentice	Young Regular Healer	
_D924028287EEB4B7	gn_class_legionnaire	Young Powerful Warrior	
_60020157C3426C76	gn_class_life_surgeon	Senior Elite Healer	
_3B7BD730818039A2	gn_class_magician	Veteran Master Magician	
_C1AF9702679197A5	gn_class_major	Young Master Warrior	
_AC0F99FE664BB07A	gn_class_medic	Senior Strong Healer	
_6796449BAB5A3CA5	gn_class_milician	Warden	
_9ABCE64F229C1585	gn_class_mystical_adept	Young Master Magician	
_04045EE8F440D490	gn_class_mystical_expert	Senior Master Magician	
_6437B0A16788A4A7	gn_class_noble	Comrade	
_306D211280A075FF	gn_class_priest	Young Elite Healer	
_81A0B1E0E4F45394	gn_class_private	Senior Strong Warrior	
_DD65628AC5908F40	gn_class_professional	Veteran Powerful Shooter	
_C721327A4500FD3C	gn_class_range_adept	Veteran Regular Shooter	
_77B5B2678B6CA8D5	gn_class_range_master	Veteran Elite Shooter	
_C0D3209F684F812E	gn_class_recruit	Senior Regular Warrior	
_0FA6226535F72A71	gn_class_ritual_master	Veteran Strong Healer	
_C30AB1164AC0411D	gn_class_sergent	Veteran Powerful Warrior	
_7FFF6DF82F9B91C1	gn_class_shaman	Young Strong Healer	
_A1F32251304D271B	gn_class_shooting_elite	Young Elite Shooter	
_837DE27F7C6A9D8D	gn_class_shooting_lord	Senior Elite Shooter	
_82B1DD0D48A0591C	gn_class_soldier	Veteran Regular Warrior	
_F12BBB0B04C0FDF3	gn_class_sorcerer	Young Elite Magician	
_15424D1C22F66692	gn_class_sorcery_apprentice	Young Strong Magician	
_3C131E697F2F64D1	gn_class_sorcery_master	Senior Strong Magician	
_B8289067014F7DF5	gn_class_spellcaster	Young Strong Magician	
_43642EED81DEDCD2	gn_class_throwing_adept	Young Master Shooter	
_01D5384B828A4025	gn_class_throwing_expert	Senior Master Shooter	
_9CE6404780F73596	gn_class_throwing_master	Veteran Master Shooter	
_A65814B3DE6B2CA1	gn_class_trader	Explorer	
_65F880AA6E6968A6	gn_class_traveler	Traveler	
_64D602589240C40B	gn_class_treat_adept	Senior Powerful Healer	
_DDBB2EEB2064F6B7	gn_class_treat_apprentice	Young Powerful Healer	
_80EFF5E168038F09	gn_class_trooper	Young Strong Warrior	
_7EBCE72C828089A5	gn_class_warchief	Veteran Master Warrior	
_4389D91207102D19	gn_class_warlock	Veteran Powerful Magician	
_BA59B0BB85F1552C	gn_class_warlord	Veteran Elite Warrior	
_D43585BDEEEBB00E	gn_class_warmaster	War Master	
_05AFBDDA1F892C16	gn_class_warrior	Veteran Strong Warrior	
_286E452F6126AF9C	gn_darkeningsap_static_guard_5	Guard	
_45B7DCA3A9E04CB2	gn_forager	Harvester	
_B59C8E8683909DC8	gn_fraharhunters_guards_w_10	Powerful Guard	
_5CEB24AD6A6904BC	gn_fyros_defender	Fyros Defender	
_28582835AF18C8B4	gn_fyros_officer	Fyros Officer	
_4DC81556748F111A	gn_green_seed_noble	Regular War Chief	
_644C556B01400116	gn_green_seed_volunteer	Regular Volunteer	
_2677B899A5787FAB	gn_guard_inv_1	Guard	
_2677B899A57883AB	gn_guard_inv_2	Guard	
_09592DFADF44F498	gn_kami_sentinel	Kami Sentinel	
_5F79285F42CDEDF3	gn_karavan_guard_h_1	Karavan Guardian	
_39E8DDB6035F70FD	gn_karavan_guardian	Karavan Guardian	
_81DF25198B97A80A	gn_levier_volunteer	Regular Volunteer	
_06ED994C4EDB1DCF	gn_leviers_noble	Regular War Chief	
_6BD74435AFB8D096	gn_matis_officer	Matis Officer	
_628B6CAD6AB92C9C	gn_matis_voluteer	Matis Defender	
_B875480402405716	gn_mystical__adept	Young Master Magician	
_0C0D4D76346F8D2A	gn_professionnal	Veteran Powerful Shooter	
_2DB778352D38BA9C	gn_zorai_officer	Zoraï Officer	
_66A8630CEAB89CED	gn_zorai_voluteer_f	Zoraï Defender	
_14B9F493A7FD7884	fct_steward	 (Steward)	
_A60BCD9FF551E100	fct_k_pactgiver	 (Kami Pact Giver)	
_C835544345DE31D6	fct_kv_pactgiver	 (Karavan Pact Giver)	
_87E51509F5291577	fct_kitin_mg_1	 (Kitin Threat Observer)	
_87E51509F5291977	fct_kitin_mg_2	 (Kitin Threat Observer)	
_87E51509F5291D77	fct_kitin_mg_3	 (Kitin Threat Observer)	
_87E51509F5292177	fct_kitin_mg_4	 (Kitin Threat Observer)	
_3FCD2DC92075146F	fct_goo_obs	 (Goo Observer)	
_2459F030D15C6A9E	fct_bg	 (Bodyguard)	
_1EE570945970A0B0	fct_kami_adept	 (Kami Adept)	
_6CE520262C272D41	fct_larmor_merchant	 (Light Armor Merchant)	
_8B063650BE46513E	fct_marmor_merchant	 (Medium Armor Merchant)	
_CEC636262C272D2F	fct_harmor_merchant	 (Heavy Armor Merchant)	
_E8C2E2AB12F1C516	fct_ctool_merchant	 (Crafting Tool Merchant)	
_C7C2E6A21071C139	fct_ttool_merchant	 (Taming Tool Merchant)	
_46397A6690A2A529	fct_htool_merchant	 (Harvesting Tool Merchant)	
_32214E28C1BED0C7	fct_shield_merchant	 (Shield Merchant)	
_EBFB3438BF0A71F2	fct_ammo_merchant	 (Ammo Merchant)	
_919CA19DDAA4D948	fct_rangeweapon_merchant	 (Range Weapon Merchant)	
_DBF2A497BA13E943	fct_meleeweapon_merchant	 (Melee Weapon Merchant)	
_ADE0C9FD9644E8C0	fct_stableboy_merchant	 (Stable Boy)	
_7996632501A4593B	fct_rm_merchant	 (Raw Materials Merchant)	
_2EAB05EA910C19BE	fct_jewel_merchant	 (Jewel Merchant)	
_AA2B200E2D36C3C5	fct_tool_merchant	 (Tool Merchant)	
_70F01D08DCBDE22A	fct_plarmor_merchant	 (Light Armor Composition Merchant)	
_8F1133326EDC0A26	fct_pmarmor_merchant	 (Medium Armor Composition Merchant)	
_D2D13308DCBDD21C	fct_pharmor_merchant	 (Heavy Armor Composition Merchant)	
_67DC179F14F41E56	fct_parmor_merchant	 (Armor Composition Merchant)	
_6042CC304B5EAAC5	fct_pctool_merchant	 (Crafting Tool Composition Merchant)	
_3F42D02749DEEAD7	fct_pttool_merchant	 (Taming Tool Composition Merchant)	
_BEB964EBC90F9ED3	fct_phtool_merchant	 (Collecting Tool Composition Merchant)	
_53877FC88D83DD4B	fct_ptool_merchant	 (Tool Composition Merchant)	
_364B7705315585A9	fct_pshield_merchant	 (Shield Composition Merchant)	
_945793F5DF57478B	fct_pammo_merchant	 (Ammo Composition Merchant)	
_34E7EFB6CA0DB3F8	fct_prangeweapon_merchant	 (Range Weapon Composition Merchant)	
_7E3DF2AEAADC9FF8	fct_pmeleeweapon_merchant	 (Melee Weapon Composition Merchant)	
_E83DEC0A055E761D	fct_prm_merchant	 (Raw Material Composition Merchant)	
_A62BEF654E075666	fct_pjewel_merchant	 (Jewel Composition Merchant)	
_AA2319C048ABD076	fct_mf_welcomer	 (Melee Fighter Guild Welcomer)	
_FD25F4C9262CF297	fct_rf_welcomer	 (Range Fighter Guild Welcomer)	
_61BD0474ED26592D	fct_mh_welcomer	 (Healer Caster Guild Welcomer)	
_61ADF43F30FF58F1	fct_mb_welcomer	 (Buffer Caster Guild Welcomer)	
_909C344AEF81E95D	fct_ma_welcomer	 (Attack Caster Guild Welcomer)	
_061720C2F34C9125	fct_t_welcomer	 (Merchant Guild Welcomer)	
_376864BFF40BEDAB	fct_h_welcomer	 (Ranger Guild Welcomer)	
_7F8454BBF7BB39C9	fct_f_welcomer	 (Crafter Guild Welcomer)	
_A5657CBE7FDECF61	fct_welcomer	 (Guild Welcomer)	
_015226EF338D0839	fct_p_caretaker	 (Homin Apartment Caretaker)	
_3E3226F7299DCE6C	fct_g_caretaker	 (Guild Apartment Caretaker)	
_E519A4C75ED1939F	fct_caretaker	 (Caretaker)	
_B52DAAA1521B7120	fct_mf_chief	 (Melee Fighter Guild Leader)	
_B7B61AEE5A87959D	fct_rf_chief	 (Range Fighter Guild Leader)	
_9B308580B8C348B3	fct_mh_chief	 (Healer Caster Guild Leader)	
_FF89948078835CBD	fct_mb_chief	 (Buffer Caster Guild Leader)	
_09E3463D348484B8	fct_ma_chief	 (Attack Caster Guild Leader)	
_2DE15522C48C2BE5	fct_t_chief	 (Merchant Guild Leader)	
_B30E653382BD3BE5	fct_h_chief	 (Harvester Guild Leader)	
_EB801C08755C0FE7	fct_f_chief	 (Crafter Guild Leader)	
_EB80452EC33FA0E9	fct_mission_officer	 (Mission Officer)	
_52AA28B8A564B964	fct_mv_guard	 (Yrkanis Guard)	
_BDBFAD6B2D3FF9CF	fct_mv_guardchief	 (Yrkanis Guard Chief)	
_51DA74AEE1A1531A	fct_ma_guard	 (Natae Guard)	
_2B7F797EABFCC0E4	fct_ma_guardchief	 (Natae Guard Chief)	
_51DA7CAE5FA1571A	fct_mb_guard	 (Davae Guard)	
_2B7F7980AB5CC4E4	fct_mb_guardchief	 (Davae Chief Guard)	
_51DA54AEEBB3621A	fct_mc_guard	 (Avalae Guard)	
_2B7F7976AB7F4DA6	fct_mc_guardchief	 (Avalae Chief Guard)	
_934C39F8D52E7365	fct_mf_guard	 (Frontier Guard)	
_BE7B1B4740912E20	fct_tax_collector	 (Tax Collector)	
_A42A681392D4B3A5	fct_tribe_chief	 (Tribe Chief)	
_D2B1C889DEC55B75	fct_barman	 (Bartender)	
_51016F702E6A647A	fct_mayor	 (Mayor)	
_D6755C68AE259788	fct_amayor	 (Mayor's Assistant)	
_6DEFA5986EB0A4F7	fct_natae_chief	 (Natae Village Chief)	
_6DEFA5986EF0A4E3	fct_davae_chief	 (Davae Village Chief)	
_ECAD5722C19AA1DB	fct_avalae_chief	 (Avalae Village Chief)	
_688A5BE31E95375E	fct_counselor	 (King's Counselor)	
_62AB98824E56CEAF	fct_cutthroat	 (Matis Cutthroat)	
_590498C825847C90	fct_bandit_chief	 (Bandit Chief)	
_6F5E3CC02C56331C	fct_mv_intendant	 (Yrkanis Intendant)	
_6E8E88B623C334D2	fct_ma_intendant	 (Natae Intendant)	
_6E8E90B6A1C338D2	fct_mb_intendant	 (Davae Intendant)	
_6E8E68B62DD543D2	fct_mc_intendant	 (Avalae Intendant)	
_5F8E80C426C388B6	fct_zv_intendant	 (Zora Intendant)	
_284A70BA2255F317	fct_za_intendant	 (Jen-Laï Intendant)	
_E54A70BEE355F51E	fct_zb_intendant	 (Min-Cho Intendant)	
_2FAC6B446B45E725	fct_zc_intendant	 (Hoï-Cho Intendant)	
_150A80CEA4C388A2	fct_fv_intendant	 (Pyr Intendant)	
_F0AF4CBDA5C3D815	fct_fa_intendant	 (Thesos Intendant)	
_B06E80CEA1C338CB	fct_fb_intendant	 (Dyron Intendant)	
_2F9F5CDFBC196111	fct_tv_intendant	 (Fairhaven Intendant)	
_6EBE1430BE19E922	fct_ta_intendant	 (Windermeer Intendant)	
_32AF40337B19C511	fct_tc_intendant	 (Crystabell Intendant)	
_6DBE70BA2D67D41C	fct_tb_intendant	 (Avendale Intendant)	
_42DA6CBC9EB29B64	fct_zv_guard	 (Zora Guard)	
_E1BB797C2EBD14F1	fct_zv_guardchief	 (Zora Guard Chief)	
_0B965CB25CFD795F	fct_za_guard	 (Jen-Laï Guard)	
_39EDA878ACBC64E0	fct_za_guardchief	 (Jen-Laï Guard Chief)	
_C8965CB61DFD7B66	fct_zb_guard	 (Min-Cho Guard)	
_FB5DA878ADEC6860	fct_zb_guardchief	 (Min-Cho Guard Chief)	
_12F8573CE4536D6D	fct_zc_guard	 (Hoï-Cho Guard)	
_BCAF01374E0E69DC	fct_zc_guardchief	 (Hoï-Cho Guard Chief)	
_91566CC6DE60DF4D	fct_fv_guard	 (Pyr Guard)	
_E129987CB11D14DD	fct_fv_guardchief	 (Pyr Guard Chief)	
_2CE3104044200DA7	fct_fv_rookieguard	 (Pyr Rookie Guard)	
_BD1FC16F6D5DC006	fct_fa_guardchief	 (Thesos Guard Chief)	
_D3FB38B51ED15E5D	fct_fa_guard	 (Thesos Guard)	
_2B0FB17CB15CC4DD	fct_fb_guardchief	 (Dyron Guard Chief)	
_93BA6CC65FA15713	fct_fb_guard	 (Dyron Guard)	
_934C39F8D52E735E	fct_ff_guard	 (Frontier Guard)	
_12EB48D75DC1E759	fct_tv_guard	 (Fairhaven Guard)	
_39AFBD73F562A961	fct_tv_guardchief	 (Fairhaven Guard Chief)	
_510A00285FC16F6A	fct_ta_guard	 (Windermeer Guard)	
_7D7F85A149E35558	fct_ta_guardchief	 (Windermeer Guard Chief)	
_15FB2C2B1CC14B59	fct_tc_guard	 (Crystabell Guard)	
_3970C1AC0A125D4D	fct_tc_guardchief	 (Crystabell Guard Chief)	
_500A5CB2670F5A64	fct_tb_guard	 (Avendale Guard)	
_FC3F8578AC7FED12	fct_tb_guardchief	 (Avendale Guard Chief)	
_934C39F8D52E7372	fct_zf_guard	 (Frontier Guard)	
_0297D1CD54797810	fct_stablegirl_merchant	 (Stable Girl)	
_943940932D09AC20	fct_barmaid	 (Barmaid)	
_65A97CB129288099	fct_civil		
_E4874B11D2C45BA0	fct_sage	 (Sage)	
_E3A8FCAF9F9087A4	fct_craftsman	 (Crafter)	
_A5E99FB9B1F8BF7A	fct_supplier	 (Supplier)	
_18F78C9D1E59A448	fct_hunter	 (Hunter)	
_759998B5AB7598C6	fct_hunter_chief	 (Hunter Chief)	
_D421E8995A435B7B	fct_bandit	 (Bandit)	
_07566EBE2DE9E060	fct_actor	 (Actor)	
_55EA849CB2EAC024	fct_actress	 (Actress)	
_C849FC3887897C7C	fct_kami_master	 (Kami Master)	
_61E66A3EFC6060BF	fct_karavan_officer	 (Karavan Officer)	
_DC332A0753F9F828	fct_newb_welcomer	 (Welcomer)	
_84254396E02CF43B	fct_newb_a	 (Stalli Guard)	
_3D4EB029FB5CE9BC	fct_newb_a_chief	 (Stalli Guard Chief)	
_D3211B8FE889F438	fct_newb_b	 (Borea Guard)	
_F34A88223F0BA5BC	fct_newb_b_chief	 (Borea Guard Chief)	
_84A53F9E647BE03B	fct_newb_c	 (Nistia Guard)	
_3DCEAC317FABD5BC	fct_newb_c_chief	 (Nistia Guard Chief)	
_15254F93AACAFCFE	fct_newb_d	 (Rosilio Guard)	
_CE4EBC267F0BE5E5	fct_newb_d_chief	 (Rosilio Guard Chief)	
_D3214798A4292038	fct_newb_e	 (Miani Guard)	
_F34AB42BFBABD1BC	fct_newb_e_chief	 (Miani Guard Chief)	
_D323BF18A9D8CB24	fct_newb_za	 (Qaï-Lo Guard)	
_7ADC0CE36AAFD00E	fct_newb_za_chief	 (Qaï-Lo Guard Chief)	
_5204BF972603CF69	fct_newb_zc	 (Nen-Xing Guard)	
_F9BD0C626B106D53	fct_newb_zc_chief	 (Nen-Xing Guard Chief)	
_43E5C48EE754EF52	fct_newb_zb	 (Sheng-Wo Guard)	
_EA9E11592C618D3C	fct_newb_zb_chief	 (Sheng-Wo Guard Chief)	
_52A4BF97D898EB5C	fct_newb_ze	 (Yin-Piang Guard)	
_F95D0C62B6A58946	fct_newb_ze_chief	 (Yin-Piang Guard Chief)	
_5534BF18E7A7D669	fct_newb_zd	 (Koï-Zun Guard)	
_FCED0CE3ED4E7453	fct_newb_zd_chief	 (Koï-Zun Guard Chief)	
_91F1889EA8D88820	fct_newb_fa	 (Aegus Guard)	
_9FAAD569EBF055A7	fct_newb_fa_chief	 (Aegus Guard Chief)	
_52E678946528D673	fct_newb_fc	 (Sekovix Guard)	
